item_key,item_name,item_subaccount,item_account,item_group,item_class,item_sign,item_periodicity
414280,CANCELACIONES Y/O ANULACIONES PRIMAS DE REASEGUROS CEDIDOS,80,42,1,4,1,Monthly
414285,CANCELACIONES Y/O ANULACIONES OTROS GASTOS POR REASEGUROS,85,42,1,4,1,Monthly
414300,REMUNERACION DE INTERMEDIACION,0,43,1,4,1,Monthly
414320,DE ADMINISTRACION DE COASEGURO,20,43,1,4,1,Monthly
414400,REASEGUROS EXTERIOR,0,44,1,4,1,Monthly
414405,PRIMAS ACEPTADAS SEGUROS DE DANOS,5,44,1,4,1,Monthly
414410,PRIMAS ACEPTADAS SEGUROS DE PERSONAS,10,44,1,4,1,Monthly
414430,INGRESOS CONTRATOS NO PROPORCIONALES,30,44,1,4,1,Monthly
414435,INGRESOS SOBRE CESIONES,35,44,1,4,1,Monthly
414440,REEMBOLSO DE SINIESTROS SOBRE CESIONES,40,44,1,4,1,Monthly
414445,REEMBOLSO DE SINIESTROS DE CONTRATOS NO PROPORCIONALES,45,44,1,4,1,Monthly
414455,PARTICIPACION EN UTILIDADES DE REASEGURADORES,55,44,1,4,1,Monthly
414465,GASTOS RECONOCIDOS POR REASEGURADORES,65,44,1,4,1,Monthly
414470,CANCELACIONES Y/O ANULACIONES PRIMAS DE REASEGUROS CEDIDOS,70,44,1,4,1,Monthly
414475,CANCELACIONES Y/O ANULACIONES OTROS GASTOS POR REASEGUROS,75,44,1,4,1,Monthly
414500,ARRENDAMIENTOS,0,45,1,4,1,Monthly
414505,CAJILLAS DE SEGURIDAD,5,45,1,4,1,Monthly
414510,MEDIOS DE PAGO,10,45,1,4,1,Monthly
414515,INMUEBLES,15,45,1,4,1,Monthly
414595,OTROS,95,45,1,4,1,Monthly
414800,RESERVA DE RIESGOS CATASTROFICOS,0,48,1,4,1,Monthly
415000,POR EL METODO DE PARTICIPACION PATRIMONIAL,0,50,1,4,1,Monthly
415005,EN SUBSIDIARIAS,5,50,1,4,1,Monthly
415010,EN ASOCIADA,10,50,1,4,1,Monthly
415015,EN NEGOCIOS CONJUNTOS,15,50,1,4,1,Monthly
415020,EN OPERACIONES CONJUNTAS,20,50,1,4,1,Monthly
415500,ACTIVIDADES EN OPERACIONES CONJUNTAS,0,55,1,4,1,Monthly
415800,INGRESOS PARTICIPACION NO CONTROLADORAS,0,58,1,4,1,Monthly
416500,PRIMAS,0,65,1,4,1,Monthly
416505,SEGURO DE DEPOSITOS,5,65,1,4,1,Monthly
417000,INSCRIPCION DE ENTIDADES,0,70,1,4,1,Monthly
417005,SEGURO DE DEPOSITOS,5,70,1,4,1,Monthly
417200,OPERACIONES DE APOYO Y TRANSFERENCIAS,0,72,1,4,1,Monthly
417205,OPERACIONES DE APOYO,5,72,1,4,1,Monthly
417210,TRANSFERENCIAS DE LA NACION,10,72,1,4,1,Monthly
417300,DESCUENTO DE PROVEEDORES,0,73,1,4,1,Monthly
418000,REVERSION DE LA PERDIDA POR DETERIORO,0,80,1,4,1,Monthly
418005,TERRENOS Y CONSTRUCCIONES,5,80,1,4,1,Monthly
418010,MAQUINARIA,10,80,1,4,1,Monthly
418015,VEHICULOS,15,80,1,4,1,Monthly
418020,ENSERES Y ACCESORIOS,20,80,1,4,1,Monthly
418025,EQUIPO DE OFICINA,25,80,1,4,1,Monthly
418030,EQUIPO INFORMATICO,30,80,1,4,1,Monthly
418035,EQUIPO DE REDES Y COMUNICACION,35,80,1,4,1,Monthly
418040,ACTIVOS TANGIBLES DE EXPLORACION Y EVALUACION,40,80,1,4,1,Monthly
418045,MEJORAS DE DERECHOS DE ARRENDAMIENTO,45,80,1,4,1,Monthly
418050,PROPIEDADES Y EQUIPO EN ARRENDAMIENTO OPERATIVO,50,80,1,4,1,Monthly
418055,BIENES RURALES,55,80,1,4,1,Monthly
418060,CONSTRUCCIONES EN PROCESO,60,80,1,4,1,Monthly
418070,INVENTARIOS,70,80,1,4,1,Monthly
418075,ACTIVOS INTANGIBLES,75,80,1,4,1,Monthly
418095,OTROS,95,80,1,4,1,Monthly
419100,RECUPERACIONES RIESGO OPERATIVO,0,91,1,4,1,Monthly
419105,RECUPERACIONES POR SEGUROS- RIESGO OPERATIVO,5,91,1,4,1,Monthly
419110,RECUPERACIONES DIFERENTES A SEGUROS- RIESGO OPERATIVO,10,91,1,4,1,Monthly
419200,INDEMNIZACIONES,0,92,1,4,1,Monthly
419205,POR SINIESTRO,5,92,1,4,1,Monthly
419210,POR SUMINISTROS,10,92,1,4,1,Monthly
419215,LUCRO CESANTE COMPANIAS DE SEGUROS,15,92,1,4,1,Monthly
419220,DANO EMERGENTE COMPANIAS DE SEGUROS,20,92,1,4,1,Monthly
419225,POR PERDIDA DE INVERSIONES,25,92,1,4,1,Monthly
419230,POR INCUMPLIMIENTO DE CONTRATOS,30,92,1,4,1,Monthly
419235,DE TERCEROS,35,92,1,4,1,Monthly
419295,OTROS,95,92,1,4,1,Monthly
419300,INGRESOS POR SUBVENCIONES DEL GOBIERNO,0,93,1,4,1,Monthly
419500,DIVERSOS,0,95,1,4,1,Monthly
419505,VENTA DE CHEQUERAS,5,95,1,4,1,Monthly
419510,INFORMACION COMERCIAL,10,95,1,4,1,Monthly
419515,CLAUSULA PENAL,15,95,1,4,1,Monthly
419520,CONTRIBUCIONES,20,95,1,4,1,Monthly
419525,SALVAMENTOS,25,95,1,4,1,Monthly
419530,RECOBROS Y RECUPERACIONES,30,95,1,4,1,Monthly
419535,VALORES DE RESCISION TITULOS VENCIDOS Y PRESCRITOS,35,95,1,4,1,Monthly
419540,INGRESOS OPERACIONALES CONSORCIOS O UNIONES TEMPORALES,40,95,1,4,1,Monthly
419545,RIESGOS LABORALES,45,95,1,4,1,Monthly
419550,REEMBOLSOS POR ENFERMEDAD LABORAL,50,95,1,4,1,Monthly
419555,FONDO NACIONAL DE BOMBEROS,55,95,1,4,1,Monthly
419560,"VENTA DE PLATA, PLATINO Y ADHERENTES",60,95,1,4,1,Monthly
419565,INGRESOS DE ACTIVIDADES CULTURALES,65,95,1,4,1,Monthly
419570,INGRESOS DE ACTIVIDADES CAMBIARIAS,70,95,1,4,1,Monthly
419575,"MERCANCIAS, PUBLICACIONES Y ARICULOS PARA LA VENTA",75,95,1,4,1,Monthly
419595,OTROS,95,95,1,4,1,Monthly
419600,INGRESOS OPERACIONALES LEASING,0,96,1,4,1,Monthly
419605,CANONES DE ARRENDAMIENTO DE LEASING OPERATIVO,5,96,1,4,1,Monthly
419610,UTILIDAD EN VENTA DE ACTIVOS EN LEASING FINANCIERO,10,96,1,4,1,Monthly
419615,UTILIDAD EN VENTA DE ACTIVOS EN LEASING OPERATIVO,15,96,1,4,1,Monthly
419620,SANCIONES POR INCUMPLIMIENTO EN CONTRATOS DE LEASING FINANCIERO,20,96,1,4,1,Monthly
419625,COMPONENTE FINANCIERO DE LEASING FINANCIERO -CONSUMO,25,96,1,4,1,Monthly
419630,COMPONENTE FINANCIERO DE LEASING FINANCIERO -COMERCIAL,30,96,1,4,1,Monthly
419635,COMPONENTE FINANCIERO DE LEASING FINANCIERO -MICROCREDITO,35,96,1,4,1,Monthly
419640,COMPONENTE FINANCIERO DE LEASING HABITACIONAL,40,96,1,4,1,Monthly
419800,RECUPERACIONES DETERIORO (PROVISION),0,98,1,4,1,Monthly
419805,REINTEGRO PROVISIONES CUENTAS POR COBRAR,5,98,1,4,1,Monthly
419810,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,10,98,1,4,1,Monthly
419815,REINTEGRO PROVISIONES DE OPERACIONES DE LEASING FINANCIERO,15,98,1,4,1,Monthly
419820,REINTEGRO PROVISIONES DE OPERACIONES DE LEASING OPERATIVO,20,98,1,4,1,Monthly
419825,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO DE CARTERA DE CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,25,98,1,4,1,Monthly
419830,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO DE OPERACIONES DE LEASING OPERACIONAL DE CONSUMO,30,98,1,4,1,Monthly
419835,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO DE CARTERA DE CREDITOS Y OPERACIONES DE LEASING COMERCIALES,35,98,1,4,1,Monthly
419840,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO DE CARTERA DE OPERACIONES DE LEASING OPERACIONAL COMERCIAL,40,98,1,4,1,Monthly
419850,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO DE CUENTAS POR COBRAR,50,98,1,4,1,Monthly
419855,RECUPERACION CARTERA Y OPERACIONES DE LEASING CASTIGADAS,55,98,1,4,1,Monthly
500000,GASTOS,0,0,0,5,1,Monthly
510000,GASTOS DE OPERACIONES,0,0,1,5,1,Monthly
510200,INTERESES DEPOSITOS Y EXIGIBILIDADES,0,2,1,5,1,Monthly
510205,DEPOSITOS DE AHORRO ORDINARIO,5,2,1,5,1,Monthly
510210,DEPOSITOS DE AHORRO DE VALOR CONSTANTE,10,2,1,5,1,Monthly
510215,CERTIFICADOS DE AHORRO A TERMINO,15,2,1,5,1,Monthly
510220,CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS A MENOS DE 6 MESES,20,2,1,5,1,Monthly
510225,CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS IGUAL A 6 MESES Y MENOR A 12 MESES,25,2,1,5,1,Monthly
510230,CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS IGUAL O SUPERIOR A 12 MESES,30,2,1,5,1,Monthly
510295,OTROS INTERESES,95,2,1,5,1,Monthly
510297,RIESGO OPERATIVO,97,2,1,5,1,Monthly
510300,INTERESES CREDITOS DE BANCOS Y OTRAS OBLIGACIONES FINANCIERAS,0,3,1,5,1,Monthly
510305,CREDITOS ORDINARIOS Y EXTRAORDINARIOS BANCO DE LA REPUBLICA,5,3,1,5,1,Monthly
510310,CREDITOS BANCOS,10,3,1,5,1,Monthly
510315,REDESCUENTOS BANCO DE LA REPUBLICA,15,3,1,5,1,Monthly
510320,REDESCUENTOS OTRAS ENTIDADES,20,3,1,5,1,Monthly
510325,BANCOS DEL EXTERIOR Y LINEAS DE REDESCUENTO EN DOLARES,25,3,1,5,1,Monthly
510330,LINEAS DE CREDITO EXTERNO,30,3,1,5,1,Monthly
510350,INTERESES MORATORIOS,50,3,1,5,1,Monthly
510355,GASTO POR INTERESES SOBRE LOS PASIVOS POR ARRENDAMIENTOS,55,3,1,5,1,Monthly
510395,OTROS CREDITOS,95,3,1,5,1,Monthly
510397,RIESGO OPERATIVO,97,3,1,5,1,Monthly
510400,FINANCIEROS POR OPERACIONES DEL MERCADO MONETARIO Y OTROS INTERESES,0,4,1,5,1,Monthly
510405,FONDOS INTERBANCARIOS COMPRADOS ORDINARIOS,5,4,1,5,1,Monthly
510410,FONDOS INTERASOCIADAS PASIVOS,10,4,1,5,1,Monthly
510415,PRIMA AMORTIZADA DE CARTERA,15,4,1,5,1,Monthly
510420,INTERESES Y AMORTIZACION DESCUENTO TITULOS DE INVERSION,20,4,1,5,1,Monthly
510425,INTERESES Y AMORTIZACION DESCUENTO BOCEAS,25,4,1,5,1,Monthly
510430,MORATORIOS EN PAGO DE SINIESTROS,30,4,1,5,1,Monthly
510440,RENDIMIENTOS POR COMPROMISOS DE TRANSFERENCIA EN OPERACIONES REPO,40,4,1,5,1,Monthly
510445,RENDIMIENTOS POR COMPROMISOS DE TRANSFERENCIA EN OPERACIONES SIMULTANEAS,45,4,1,5,1,Monthly
510450,POR COMPROMISOS EN OPERACIONES DE TRANSFERENCIA TEMPORAL DE VALORES,50,4,1,5,1,Monthly
510460,DIFERENCIAL DE TASAS,60,4,1,5,1,Monthly
510465,APORTE CONTRACTUAL POR LA EJECUCION DE PROYECTOS,65,4,1,5,1,Monthly
510470,INTERESES DEVENGADOS A FAVOR DE FOGAFIN,70,4,1,5,1,Monthly
510475,PERDIDA POR PARTICIPACION EN LA FORMACION DEL IBR,75,4,1,5,1,Monthly
510495,OTROS INTERESES,95,4,1,5,1,Monthly
510497,RIESGO OPERATIVO,97,4,1,5,1,Monthly
510500,PERDIDA EN VENTA DE BIENES RECIBIDOS EN PAGO Y RESTITUIDOS,0,5,1,5,1,Monthly
510505,BIENES INMUEBLES,5,5,1,5,1,Monthly
510510,BIENES MUEBLES,10,5,1,5,1,Monthly
510597,RIESGO OPERATIVO,97,5,1,5,1,Monthly
510600,"VALORACION INVERSIONES A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA,",0,6,1,5,1,Monthly
510605,POR DISMINUCION EN EL VALOR RAZONABLE,5,6,1,5,1,Monthly
510700,POR VALORACION A COSTO AMORTIZADO DE INVERSIONES,0,7,1,5,1,Monthly
510705,POR DISMINUCION EN EL VALOR PRESENTE,5,7,1,5,1,Monthly
510800,"VALORACION DE INVERSIONES A VALOR RAZONABLE - INSTRUMENTOS DE PATRIMONIO,",0,8,1,5,1,Monthly
510805,POR DISMINUCION EN EL VALOR RAZONABLE,5,8,1,5,1,Monthly
511000,REAJUSTE DE LA UNIDAD DE VALOR REAL UVR,0,10,1,5,1,Monthly
511005,CUENTAS DE AHORRO DE VALOR CONSTANTE,5,10,1,5,1,Monthly
511010,CERTIFICADOS DE AHORRO DE VALOR CONSTANTE HASTA 6 MESES,10,10,1,5,1,Monthly
511015,CERTIFICADOS DE AHORRO DE VALOR CONSTANTE ENTRE 6 Y 12 MESES,15,10,1,5,1,Monthly
511020,CERTIFICADOS DE AHORRO DE VALOR CONSTANTE MAS DE 12 MESES,20,10,1,5,1,Monthly
511025,CREDITOS,25,10,1,5,1,Monthly
511030,BONOS DE FOMENTO URBANO,30,10,1,5,1,Monthly
511035,BONOS DE GARANTIA GENERAL,35,10,1,5,1,Monthly
511095,OTROS,95,10,1,5,1,Monthly
511200,VALORACION DE CARRUSELES,0,12,1,5,1,Monthly
511205,POR COMPROMISOS DE COMPRA,5,12,1,5,1,Monthly
511210,POR COMPROMISOS DE VENTA,10,12,1,5,1,Monthly
511300,SERVICIOS DE ADMINISTRACION E INTERMEDIACION,0,13,1,5,1,Monthly
511305,DE BOLSAS DE VALORES,5,13,1,5,1,Monthly
511310,DE BOLSAS DE BIENES Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,10,13,1,5,1,Monthly
511315,ADMINISTRACION DE VALORES O TITULOS,15,13,1,5,1,Monthly
511320,TRANSFERENCIA DE VALORES O TITULOS,20,13,1,5,1,Monthly
511325,CUSTODIA DE VALORES O TITULOS,25,13,1,5,1,Monthly
511330,DE INFORMACION,30,13,1,5,1,Monthly
511335,"GRAVAMENES, CERTIFICACIONES Y CONSTANCIAS",35,13,1,5,1,Monthly
511340,DE INCUMPLIMIENTO,40,13,1,5,1,Monthly
511345,SERVICIOS SISTEMAS DE NEGOCIACION,45,13,1,5,1,Monthly
511395,OTROS,95,13,1,5,1,Monthly
511397,RIESGO OPERATIVO,97,13,1,5,1,Monthly
511400,DE SISTEMATIZACION,0,14,1,5,1,Monthly
511405,GASTOS DE SISTEMATIZACION,5,14,1,5,1,Monthly
511497,RIESGO OPERATIVO,97,14,1,5,1,Monthly
511500,COMISIONES,0,15,1,5,1,Monthly
511503,ACEPTACIONES BANCARIAS,3,15,1,5,1,Monthly
511506,CARTAS DE CREDITO,6,15,1,5,1,Monthly
511509,AVALES,9,15,1,5,1,Monthly
511512,SERVICIOS BANCARIOS,12,15,1,5,1,Monthly
511515,GARANTIAS BANCARIAS,15,15,1,5,1,Monthly
511518,NEGOCIOS FIDUCIARIOS,18,15,1,5,1,Monthly
511521,SERVICIO RED DE OFICINAS,21,15,1,5,1,Monthly
511524,POR AFILIACIONES AL FONDO DE CESANTIA,24,15,1,5,1,Monthly
511527,POR AFILIACIONES A LOS FONDOS DE PENSIONES,27,15,1,5,1,Monthly
511530,SERVICIO DE PROCESAMIENTO DE INFORMACION A LOS OPERADORES,30,15,1,5,1,Monthly
511533,SERVICIO DE RECAUDO DE APORTES A LAS INSTITUCIONES FINANCIERAS,33,15,1,5,1,Monthly
511536,DE ADMINISTRACION DE RIESGOS LABORALES,36,15,1,5,1,Monthly
511539,POR GARANTIAS ¿FNG-,39,15,1,5,1,Monthly
511542,ADMINISTRADORAS DE FONDOS DE PENSIONES SEGURO PREVISIONAL,42,15,1,5,1,Monthly
511545,PRECIO POR TRANSFERENCIA TEMPORAL DE VALORES,45,15,1,5,1,Monthly
511548,ADMINISTRACION DE FONDO DE INVERSION COLECTIVA,48,15,1,5,1,Monthly
511551,COMISIONES POR VENTAS Y SERVICIOS,51,15,1,5,1,Monthly
511554,ADMINISTRACION Y MANEJO DE FONDOS EN EL EXTERIOR,54,15,1,5,1,Monthly
511557,CORRESPONSALES EN EL EXTERIOR,57,15,1,5,1,Monthly
511560,POR COMPROMISO LINEAS DE CREDITO EXTERNAS,60,15,1,5,1,Monthly
511563,POR CREDITO LINEAS DE CREDITO EXTERNAS,63,15,1,5,1,Monthly
511566,POR PREPAGO LINEAS DE CREDITO EXTERNAS,66,15,1,5,1,Monthly
511569,OPERACIONES DE METALES PRECIOSOS,69,15,1,5,1,Monthly
511595,OTROS,95,15,1,5,1,Monthly
511597,RIESGO OPERATIVO,97,15,1,5,1,Monthly
511600,ASAMBLEAS Y SIMPOSIOS,0,16,1,5,1,Monthly
511605,ASAMBLEAS Y SIMPOSIOS,5,16,1,5,1,Monthly
511697,RIESGO OPERATIVO,97,16,1,5,1,Monthly
511700,POR RETROGARANTES,0,17,1,5,1,Monthly
511705,POR RETROGARANTES,5,17,1,5,1,Monthly
511797,RIESGO OPERATIVO,97,17,1,5,1,Monthly
511800,LEGALES,0,18,1,5,1,Monthly
511805,NOTARIALES,5,18,1,5,1,Monthly
511810,REGISTRO MERCANTIL,10,18,1,5,1,Monthly
511815,TRAMITES Y LICENCIAS,15,18,1,5,1,Monthly
511895,OTROS,95,18,1,5,1,Monthly
511897,RIESGO OPERATIVO,97,18,1,5,1,Monthly
511900,POR VALORACION POR TRANSFERENCIA TEMPORAL DE VALORES,0,19,1,5,1,Monthly
511905,EN TITULOS DE DEUDA,5,19,1,5,1,Monthly
511910,EN TITULOS PARTICIPATIVOS,10,19,1,5,1,Monthly
512000,BENEFICIOS A EMPLEADOS,0,20,1,5,1,Monthly
512001,SALARIO INTEGRAL,1,20,1,5,1,Monthly
512002,SUELDOS,2,20,1,5,1,Monthly
512003,HORAS EXTRAS,3,20,1,5,1,Monthly
512004,AUXILIO DE TRANSPORTE,4,20,1,5,1,Monthly
512005,SUBSIDIO DE ALIMENTACION,5,20,1,5,1,Monthly
512006,CESANTIAS,6,20,1,5,1,Monthly
512007,INTERESES SOBRE CESANTIAS,7,20,1,5,1,Monthly
512008,PRIMA LEGAL,8,20,1,5,1,Monthly
512009,PRIMA EXTRALEGAL,9,20,1,5,1,Monthly
512010,VACACIONES,10,20,1,5,1,Monthly
512011,PRIMA DE VACACIONES,11,20,1,5,1,Monthly
512012,PRIMA DE ANTIGÜEDAD,12,20,1,5,1,Monthly
512013,PENSIONES DE JUBILACION,13,20,1,5,1,Monthly
512015,BONIFICACIONES,15,20,1,5,1,Monthly
512016,INDEMNIZACIONES,16,20,1,5,1,Monthly
512017,VIATICOS,17,20,1,5,1,Monthly
512019,"APORTES CAJA COMPENSACION FAMILIAR, ICBF Y SENA",19,20,1,5,1,Monthly
512024,COMISIONES,24,20,1,5,1,Monthly
512025,INCAPACIDADES,25,20,1,5,1,Monthly
512026,DOTACION Y SUMINISTRO A EMPLEADOS,26,20,1,5,1,Monthly
512027,SEGUROS,27,20,1,5,1,Monthly
512028,CAPACITACION AL PERSONAL,28,20,1,5,1,Monthly
512029,GASTOS DEPORTIVOS Y DE RECREACION,29,20,1,5,1,Monthly
512030,APORTES POR SALUD,30,20,1,5,1,Monthly
512031,APORTES POR PENSIONES,31,20,1,5,1,Monthly
512032,APORTES SINDICALES,32,20,1,5,1,Monthly
512033,DE REPRESENTACION,33,20,1,5,1,Monthly
512034,SUBSIDIO CONVENCION,34,20,1,5,1,Monthly
512035,CESANTIAS AGENTES,35,20,1,5,1,Monthly
512036,INTERESES SOBRE CESANTIAS AGENTES,36,20,1,5,1,Monthly
512037,PARTICIPACION DE LOS EMPLEADOS EN LAS UTILIDADES,37,20,1,5,1,Monthly
512043,OTROS BENEFICIOS A EMPLEADOS,43,20,1,5,1,Monthly
512097,RIESGO OPERATIVO,97,20,1,5,1,Monthly
512100,SINIESTROS LIQUIDADOS,0,21,1,5,1,Monthly
512105,SEGUROS DE DANOS,5,21,1,5,1,Monthly
512110,SEGUROS DE PERSONAS,10,21,1,5,1,Monthly
512115,SEGUROS PREVISIONALES,15,21,1,5,1,Monthly
512120,SEGUROS CON CALCULO DE RESERVA MATEMATICA,20,21,1,5,1,Monthly
512122,BENEFICIOS ECONOMICOS PERIODICOS (BEPs),22,21,1,5,1,Monthly
512125,RIESGOS LABORALES,25,21,1,5,1,Monthly
512130,HONORARIOS POR AJUSTE DE SINIESTROS,30,21,1,5,1,Monthly
512135,SEGURO OBLIGATORIO DE DANOS CORPORALES CAUSADOS A LAS PERSONAS EN ACCIDENTES DE TRANSITO SOAT,35,21,1,5,1,Monthly
512197,RIESGO OPERATIVO,97,21,1,5,1,Monthly
512200,SERVICIOS DE ALMACENADORAS,0,22,1,5,1,Monthly
512205,SERVICIOS DE ALMACENAJE,5,22,1,5,1,Monthly
512300,"POR VALORACION EN POSICIONES EN CORTO DE OPERACIONES REPO ABIERTO, SIMULTANEAS Y TRANSFERENCIA TEMPORAL DE VALORES",0,23,1,5,1,Monthly
512305,OPERACIONES REPO,5,23,1,5,1,Monthly
512310,OPERACIONES SIMULTANEAS,10,23,1,5,1,Monthly
512315,OPERACIONES DE TRANSFERENCIA TEMPORAL DE VALORES,15,23,1,5,1,Monthly
512400,POR VENTA DE PROPIEDADES Y EQUIPO,0,24,1,5,1,Monthly
512405,TERRENOS,5,24,1,5,1,Monthly
512410,EDIFICIOS,10,24,1,5,1,Monthly
512415,"EQUIPO, MUEBLES Y ENSERES DE OFICINA",15,24,1,5,1,Monthly
512420,EQUIPO DE COMPUTACION,20,24,1,5,1,Monthly
512425,VEHICULOS,25,24,1,5,1,Monthly
512430,EQUIPO DE MOVILIZACION Y MAQUINARIA,30,24,1,5,1,Monthly
512435,SILOS,35,24,1,5,1,Monthly
512440,BODEGAS,40,24,1,5,1,Monthly
512445,BIENES RURALES,45,24,1,5,1,Monthly
512450,SEMOVIENTES,50,24,1,5,1,Monthly
512497,RIESGO OPERATIVO,97,24,1,5,1,Monthly
512500,POR VENTA DE INVERSIONES,0,25,1,5,1,Monthly
512505,A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA,5,25,1,5,1,Monthly
512510,A VALOR RAZONABLE - INSTRUMENTOS DE PATRIMONIO,10,25,1,5,1,Monthly
512515,A COSTO AMORTIZADO,15,25,1,5,1,Monthly
512520,INSTRUMENTOS DE PATRIMONIO CON EFECTOS EN EL ORI,20,25,1,5,1,Monthly
512595,OTROS,95,25,1,5,1,Monthly
512597,RIESGO OPERATIVO,97,25,1,5,1,Monthly
512600,ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA,0,26,1,5,1,Monthly
512605,INMUEBLES,5,26,1,5,1,Monthly
512610,TERRENOS,10,26,1,5,1,Monthly
512697,RIESGO OPERATIVO,97,26,1,5,1,Monthly
512700,PERDIDA EN VENTA DE CARTERA,0,27,1,5,1,Monthly
512705,PERDIDA EN VENTA DE CARTERA,5,27,1,5,1,Monthly
512797,RIESGO OPERATIVO,97,27,1,5,1,Monthly
512800,PERDIDA EN LA VALORACION DE OPERACIONES DE CONTADO,0,28,1,5,1,Monthly
512805,CONTRATOS DE COMPRA DE DIVISAS,5,28,1,5,1,Monthly
512810,CONTRATOS DE VENTA DE DIVISAS,10,28,1,5,1,Monthly
512815,CONTRATOS DE COMPRA DE TITULOS,15,28,1,5,1,Monthly
512820,CONTRATOS DE VENTA DE TITULOS,20,28,1,5,1,Monthly
512895,CONTRATOS ¿ OTROS,95,28,1,5,1,Monthly
512900,VALORACION DE DERIVADOS ¿ DE NEGOCIACION,0,29,1,5,1,Monthly
512905,FORWARDS DE MONEDAS (PESO/DOLAR),5,29,1,5,1,Monthly
512907,FORWARDS DE MONEDAS (DIFERENTES PESO/DOLAR),7,29,1,5,1,Monthly
512910,FORWARDS DE TASAS DE INTERES,10,29,1,5,1,Monthly
512912,FORWARDS DE TITULOS,12,29,1,5,1,Monthly
512915,FORWARDS - OTROS,15,29,1,5,1,Monthly
512917,FUTUROS DE MONEDAS,17,29,1,5,1,Monthly
512920,FUTUROS DE TASAS DE INTERES,20,29,1,5,1,Monthly
512922,FUTUROS DE TITULOS,22,29,1,5,1,Monthly
512925,FUTUROS DE INDICES,25,29,1,5,1,Monthly
512927,FUTUROS - OTROS,27,29,1,5,1,Monthly
512930,SWAPS DE MONEDAS,30,29,1,5,1,Monthly
512932,SWAPS DE TASAS DE INTERES,32,29,1,5,1,Monthly
512935,SWAPS - OTROS,35,29,1,5,1,Monthly
512937,OPCIONES CALLS MONEDAS,37,29,1,5,1,Monthly
512940,OPCIONES PUT DE MONEDAS,40,29,1,5,1,Monthly
512942,OPCIONES CALLS DE TASAS DE INTERES,42,29,1,5,1,Monthly
512945,OPCIONES PUTS DE TASAS DE INTERES,45,29,1,5,1,Monthly
512947,OPCIONES CALLS DE TITULOS,47,29,1,5,1,Monthly
512950,OPCIONES PUTS DE TITULOS,50,29,1,5,1,Monthly
512952,OPCIONES CALLS DE INDICES,52,29,1,5,1,Monthly
512955,OPCIONES PUTS DE INDICES,55,29,1,5,1,Monthly
512957,OPCIONES CALL - OTROS,57,29,1,5,1,Monthly
512960,OPCIONES PUTS ¿ OTRAS,60,29,1,5,1,Monthly
513000,HONORARIOS,0,30,1,5,1,Monthly
513005,EVALUACION RIESGOS DE SEGUROS,5,30,1,5,1,Monthly
513010,JUNTA DIRECTIVA,10,30,1,5,1,Monthly
513015,REVISORIA FISCAL Y AUDITORIA EXTERNA,15,30,1,5,1,Monthly
513020,AVALUOS,20,30,1,5,1,Monthly
513025,ASESORIAS JURIDICAS,25,30,1,5,1,Monthly
513030,ASESORIAS FINANCIERAS,30,30,1,5,1,Monthly
513035,NEGOCIOS FIDUCIARIOS,35,30,1,5,1,Monthly
513040,RIESGOS LABORALES,40,30,1,5,1,Monthly
513045,OPERACIONES METALES PRECIOSOS,45,30,1,5,1,Monthly
513050,ACTIVIDAD CULTURAL,50,30,1,5,1,Monthly
513095,OTROS,95,30,1,5,1,Monthly
513097,RIESGO OPERATIVO,97,30,1,5,1,Monthly
513100,POR VENTA DE OTROS ACTIVOS,0,31,1,5,1,Monthly
513105,APORTES PERMANENTES,5,31,1,5,1,Monthly
513110,BIENES DE ARTE Y CULTURA,10,31,1,5,1,Monthly
513115,CARTERA DE CREDITOS,15,31,1,5,1,Monthly
513197,RIESGO OPERATIVO,97,31,1,5,1,Monthly
513300,PERDIDA POR SINIESTROS-RIESGO OPERATIVO,0,33,1,5,1,Monthly
513305,PERDIDAS POR SINIESTROS,5,33,1,5,1,Monthly
513310,CONSTRUCCIONES EN CURSO,10,33,1,5,1,Monthly
513315,EDIFICIOS,15,33,1,5,1,Monthly
513320,MAQUINARIA MUEBLES Y ENSERES,20,33,1,5,1,Monthly
513325,EQUIPO DE COMPUTACION,25,33,1,5,1,Monthly
513330,VEHICULOS,30,33,1,5,1,Monthly
513335,EFECTIVO Y CANJE,35,33,1,5,1,Monthly
513340,TITULOS VALORES,40,33,1,5,1,Monthly
513345,CARTERA DE CREDITOS,45,33,1,5,1,Monthly
